t (s),Vnoisy raw(cm/s)
1.397,27.13346297
1.398,25.14589313
1.399,28.15831707
1.4,28.17073481
1.401,25.18314634
1.402,25.19555167
1.403,25.20795079
1.404,25.22034372
1.405,25.23273045
1.406,27.24511099
1.407,25.25748534
1.408,25.2698535
1.409,25.28221548
1.41,25.29457129
1.411,28.30692091
1.412,25.31926437
1.413,25.33160165
1.414,26.34393277
1.415,26.35625772
1.416,28.36857651
1.417,28.38088914
1.418,25.39319562
1.419,26.40549595
1.42,25.41779013
1.421,25.43007816
1.422,25.44236005
1.423,25.4546358
1.424,26.46690542
1.425,25.4791689
1.426,25.49142625
1.427,26.50367747
1.428,25.51592257
1.429,27.52816155
1.43,25.54039441
1.431,25.55262116
1.432,25.56484179
1.433,25.57705632
1.434,25.58926473
1.435,28.60146705
1.436,25.61366327
1.437,25.62585339
1.438,25.63803742
1.439,26.65021535
1.44,25.6623872
1.441,25.67455297
1.442,26.68671265
1.443,27.69886626
1.444,25.71101378
1.445,25.72315524
1.446,26.73529063
1.447,25.74741995
1.448,25.75954321
1.449,26.77166041
1.45,27.78377155
1.451,25.79587664
1.452,28.80797568
1.453,28.82006867
1.454,28.83215561
1.455,25.84423651
1.456,28.85631137
1.457,25.8683802
1.458,26.88044299
1.459,25.89249976
1.46,25.9045505
1.461,25.91659521
1.462,25.9286339
1.463,25.94066658
1.464,25.95269324
1.465,26.96471388
1.466,25.97672852
1.467,28.98873716
1.468,29.00073979
1.469,28.01273642
1.47,26.02472705
1.471,26.03671169
1.472,29.04869034
1.473,26.060663
1.474,26.07262968
1.475,29.08459037
1.476,26.09654509
1.477,26.10849383
1.478,26.1204366
1.479,26.13237339
1.48,29.14430422
1.481,26.15622909
1.482,26.168148
1.483,27.18006094
1.484,26.19196794
1.485,26.20386898
1.486,26.21576407
1.487,26.22765321
1.488,29.23953642
1.489,26.25141368
1.49,26.263285
1.491,26.27515039
1.492,28.28700985
1.493,26.29886339
1.494,26.31071099
1.495,26.32255268
1.496,26.33438844
1.497,26.34621829
1.498,28.35804222
1.499,26.36986025
1.5,26.38167236
1.501,29.39347857
1.502,26.40527889
1.503,26.4170733
1.504,26.42886181
1.505,26.44064444
1.506,26.45242117
1.507,29.46419202
1.508,26.47595698
1.509,29.48771606
1.51,28.49946926
1.511,27.51121659
1.512,26.52295805
1.513,26.53469363
1.514,26.54642336
1.515,26.55814721
1.516,26.56986521
1.517,26.58157735
1.518,26.59328363
1.519,26.60498407
1.52,26.61667865
1.521,29.62836739
1.522,26.64005028
1.523,26.65172734
1.524,26.66339856
1.525,26.67506394
1.526,26.68672349
1.527,26.69837722
1.528,26.71002512
1.529,26.72166719
1.53,27.73330345
1.531,28.74493389
1.532,27.75655852
1.533,28.76817733
1.534,26.77979034
1.535,26.79139754
1.536,29.80299895
1.537,29.81459455
1.538,26.82618435
1.539,26.83776836
1.54,27.84934658
1.541,28.86091902
1.542,26.87248567
1.543,29.88404653
1.544,26.89560162
1.545,27.90715093
1.546,26.91869447
1.547,28.93023224
1.548,26.94176424
1.549,26.95329048
1.55,26.96481095
1.551,26.97632567
1.552,26.98783463
1.553,27.99933783
1.554,29.01083529
1.555,29.022327
1.556,27.03381296
1.557,27.04529319
1.558,29.05676767
1.559,27.06823642
1.56,29.07969943
1.561,28.09115672
1.562,27.10260828
1.563,27.11405411
1.564,27.12549423
1.565,27.13692862
1.566,27.1483573
1.567,27.15978026
1.568,27.17119752
1.569,27.18260907
1.57,27.19401491
1.571,28.20541505
1.572,27.2168095
1.573,28.22819824
1.574,30.2395813
1.575,30.25095866
1.576,27.26233034
1.577,27.27369633
1.578,27.28505665
1.579,30.29641128
1.58,27.30776024
1.581,27.31910352
1.582,27.33044113
1.583,27.34177308
1.584,30.35309936
1.585,27.36441998
1.586,27.37573494
1.587,29.38704425
1.588,29.3983479
1.589,30.4096459
1.59,29.42093825
1.591,27.43222496
1.592,28.44350603
1.593,27.45478146
1.594,28.46605125
1.595,28.47731541
1.596,28.48857393
1.597,29.49982683
1.598,29.51107411
1.599,27.52231576
1.6,29.53355179
1.601,28.54478221
1.602,27.55600701
1.603,27.5672262
1.604,27.57843979
1.605,27.58964777
1.606,28.60085014
1.607,28.61204692
1.608,27.62323809
1.609,29.63442368
1.61,27.64560367
1.611,27.65677808
1.612,28.66794689
1.613,27.67911013
1.614,27.69026779
1.615,27.70141986
1.616,28.71256637
1.617,27.7237073
1.618,27.73484266
1.619,27.74597246
1.62,30.75709669
1.621,30.76821536
1.622,27.77932847
1.623,27.79043603
1.624,28.80153804
1.625,27.8126345
1.626,27.82372541
1.627,27.83481077
1.628,27.8458906
1.629,27.85696488
1.63,27.86803363
1.631,27.87909685
1.632,27.89015454
1.633,27.9012067
1.634,28.91225333
1.635,27.92329444
1.636,27.93433004
1.637,30.94536011
1.638,27.95638468
1.639,27.96740373
1.64,27.97841727
1.641,27.98942531
1.642,28.00042785
1.643,31.01142489
1.644,28.02241643
1.645,28.03340247
1.646,28.04438302
1.647,30.05535809
1.648,28.06632767
1.649,30.07729176
1.65,31.08825038
1.651,28.09920351
1.652,31.11015117
1.653,30.12109336
1.654,31.13203008
1.655,29.14296133
1.656,28.15388712
1.657,28.16480745
1.658,28.17572231
1.659,28.18663173
1.66,31.19753568
1.661,31.20843419
1.662,28.21932725
1.663,28.23021486
1.664,28.24109704
1.665,28.25197377
1.666,28.26284506
1.667,28.27371092
1.668,28.28457135
1.669,28.29542635
1.67,29.30627593
1.671,30.31712008
1.672,28.32795881
1.673,30.33879212
1.674,28.34962002
1.675,28.3604425
1.676,28.37125958
1.677,29.38207124
1.678,30.39287751
1.679,28.40367837
1.68,29.41447383
1.681,28.42526389
1.682,28.43604857
1.683,29.44682785
1.684,31.45760174
1.685,28.46837025
1.686,29.47913337
1.687,29.48989111
1.688,28.50064348
1.689,28.51139047
1.69,28.52213209
1.691,29.53286834
1.692,30.54359922
1.693,30.55432474
1.694,28.5650449
1.695,28.5757597
1.696,28.58646914
1.697,28.59717323
1.698,29.60787197
1.699,28.61856536
1.7,28.6292534
1.701,28.6399361
1.702,29.65061347
1.703,28.66128549
1.704,28.67195218
1.705,31.68261354
1.706,28.69326957
1.707,30.70392027
1.708,30.71456565
1.709,31.72520571
1.71,28.73584045
1.711,28.74646987
1.712,29.75709398
1.713,28.76771277
1.714,28.77832627
1.715,28.78893445
1.716,29.79953733
1.717,28.81013491
1.718,28.8207272
1.719,28.83131419
1.72,28.84189588
1.721,28.85247229
1.722,31.86304341
1.723,28.87360925
1.724,29.8841698
1.725,28.89472508
1.726,31.90527508
1.727,28.91581981
1.728,28.92635926
1.729,29.93689345
1.73,30.94742237
1.731,28.95794603
1.732,28.96846442
1.733,31.97897756
1.734,31.98948545
1.735,30.99998808
1.736,29.01048546
1.737,29.02097759
1.738,29.03146448
1.739,29.04194613
1.74,29.05242254
1.741,29.06289371
1.742,29.07335964
1.743,29.08382035
1.744,29.09427583
1.745,29.10472607
1.746,31.1151711
1.747,30.1256109
1.748,29.13604549
1.749,29.14647486
1.75,29.15689902
1.751,29.16731796
1.752,29.1777317
1.753,29.18814023
1.754,29.19854356
1.755,29.20894169
1.756,29.21933462
1.757,29.22972235
1.758,32.2401049
1.759,29.25048225
1.76,29.26085442
1.761,29.2712214
1.762,29.2815832
1.763,29.29193981
1.764,30.30229126
1.765,29.31263752
1.766,32.32297862
1.767,29.33331455
1.768,31.34364531
1.769,29.3539709
1.77,29.36429134
1.771,30.37460661
1.772,29.38491673
1.773,29.3952217
1.774,29.40552151
1.775,31.41581617
1.776,32.42610569
1.777,29.43639007
1.778,32.4466693
1.779,29.4569434
1.78,32.46721236
1.781,29.47747619
1.782,30.48773489
1.783,29.49798846
1.784,30.5082369
1.785,29.51848022
1.786,29.52871842
1.787,32.5389515
1.788,29.54917947
1.789,31.55940232
1.79,29.56962007
1.791,29.5798327
1.792,29.59004024
1.793,29.60024267
1.794,32.61043999
1.795,29.62063223
1.796,30.63081936
1.797,31.64100141
1.798,29.65117836
1.799,29.66135023
1.8,29.67151701
1.801,29.68167871
1.802,29.69183534
1.803,31.70198688
1.804,29.71213335
1.805,30.72227475
1.806,29.73241108
1.807,29.74254234
1.808,32.75266853
1.809,31.76278967
1.81,29.77290574
1.811,29.78301676
1.812,29.79312273
1.813,32.80322364
1.814,29.81331951
1.815,29.82341032
1.816,29.8334961
1.817,29.84357683
1.818,29.85365252
1.819,32.86372318
1.82,29.8737888
1.821,29.88384939
1.822,29.89390495
1.823,31.90395548
1.824,29.914001
1.825,29.92404148
1.826,30.93407695
1.827,29.94410741
1.828,29.95413285
1.829,29.96415328
1.83,29.9741687
1.831,30.98417911
1.832,29.99418452
1.833,33.00418492
1.834,33.01418033
1.835,32.02417075
1.836,30.03415616
1.837,30.04413659
1.838,30.05411203
1.839,30.06408248
1.84,30.07404795
1.841,30.08400843
1.842,32.09396394
1.843,33.10391447
1.844,33.11386002
1.845,30.12380061
1.846,30.13373622
1.847,31.14366687
1.848,31.15359256
1.849,30.16351328
1.85,30.17342905
1.851,30.18333985
1.852,30.19324571
1.853,30.20314661
1.854,30.21304256
1.855,30.22293357
1.856,32.23281963
1.857,30.24270075
1.858,32.25257693
1.859,30.26244817
1.86,33.27231448
1.861,30.28217586
1.862,30.29203231
1.863,30.30188383
1.864,30.31173042
1.865,30.3215721
1.866,33.33140885
1.867,30.34124069
1.868,30.35106761
1.869,30.36088962
1.87,30.37070672
1.871,32.38051892
1.872,32.39032621
1.873,30.40012859
1.874,33.40992608
1.875,30.41971867
1.876,30.42950636
1.877,30.43928916
1.878,32.44906707
1.879,30.45884009
1.88,30.46860823
1.881,30.47837149
1.882,30.48812986
1.883,31.49788336
1.884,30.50763198
1.885,30.51737573
1.886,30.5271146
1.887,32.53684861
1.888,31.54657776
1.889,31.55630204
1.89,30.56602145
1.891,30.57573602
1.892,31.58544572
1.893,32.59515057
1.894,33.60485057
1.895,30.61454572
1.896,30.62423603
1.897,30.63392149
1.898,31.6436021
1.899,30.65327788
1.9,30.66294883
1.901,30.67261494
1.902,30.68227621
1.903,30.69193266
1.904,33.70158428
1.905,30.71123108
1.906,30.72087305
1.907,30.7305102
1.908,32.74014254
1.909,32.74977006
1.91,33.75939277
1.911,30.76901067
1.912,30.77862376
1.913,32.78823205
1.914,30.79783553
1.915,31.80743421
1.916,31.8170281
1.917,30.82661719
1.918,30.83620148
1.919,31.84578099
1.92,33.8553557
1.921,33.86492563
1.922,30.87449078
1.923,30.88405114
1.924,31.89360673
1.925,30.90315753
1.926,30.91270357
1.927,30.92224483
1.928,32.93178133
1.929,30.94131305
1.93,30.95084001
1.931,30.96036221
1.932,30.96987965
1.933,32.97939233
1.934,33.98890026
1.935,30.99840343
1.936,31.00790186
1.937,34.01739553
1.938,32.02688446
1.939,31.03636865
1.94,32.04584809
1.941,31.0553228
1.942,31.06479277
1.943,31.07425801
1.944,31.08371852
1.945,34.09317429
1.946,31.10262534
1.947,34.11207167
1.948,33.12151327
1.949,31.13095016
1.95,32.14038232
1.951,31.14980977
1.952,31.15923251
1.953,33.16865054
1.954,31.17806386
1.955,31.18747248
1.956,31.19687639
1.957,34.2062756
1.958,31.21567012
1.959,32.22505993
1.96,31.23444506
1.961,34.24382549
1.962,31.25320123
1.963,31.26257229
1.964,31.27193866
1.965,34.28130035
1.966,34.29065736
1.967,31.30000969
1.968,34.30935735
1.969,31.31870034
1.97,32.32803865
1.971,31.3373723
1.972,31.34670128
1.973,31.3560256
1.974,34.36534526
1.975,31.37466026
1.976,31.3839706
1.977,31.39327629
1.978,31.40257732
1.979,32.41187371
1.98,31.42116545
1.981,32.43045254
1.982,34.439735
1.983,31.44901281
1.984,31.45828599
1.985,31.46755452
1.986,31.47681843
1.987,31.48607771
1.988,31.49533235
1.989,31.50458238
1.99,32.51382777
1.991,31.52306855
1.992,33.53230471
1.993,31.54153624
1.994,31.55076317
1.995,31.55998548
1.996,33.56920318
1.997,32.57841628
1.998,33.58762477
1.999,31.59682866
2,31.60602794
2.001,33.61522263
2.002,32.62441272
2.003,31.63359822
2.004,31.64277912
2.005,31.65195544
2.006,32.66112717
2.007,34.67029431
2.008,32.67945687
2.009,32.68861486
2.01,31.69776826
2.011,32.70691709
2.012,31.71606134
2.013,34.72520103
2.014,32.73433614
2.015,32.74346669
2.016,33.75259268
2.017,31.7617141
2.018,31.77083096
2.019,32.77994327
2.02,34.78905102
2.021,31.79815422
2.022,32.80725287
2.023,31.81634697
2.024,32.82543652
2.025,31.83452153
2.026,34.843602
2.027,31.85267793
2.028,31.86174932
2.029,31.87081618
2.03,31.87987851
2.031,31.8889363
2.032,32.89798957
2.033,31.90703832
2.034,31.91608254
2.035,31.92512223
2.036,31.93415741
2.037,31.94318808
2.038,34.95221423
2.039,32.96123586
2.04,34.97025299
2.041,31.97926561
2.042,31.98827373
2.043,31.99727734
2.044,32.00627645
2.045,32.01527106
2.046,32.02426118
2.047,35.0332468
2.048,32.04222793
2.049,33.05120458
2.05,32.06017673
2.051,35.0691444
2.052,35.07810759
2.053,33.08706629
2.054,32.09602052
2.055,32.10497027
2.056,32.11391555
2.057,32.12285636
2.058,32.1317927
2.059,35.14072457
2.06,32.14965197
2.061,32.15857491
2.062,32.1674934
2.063,32.17640742
2.064,33.18531699
2.065,32.19422211
2.066,35.20312277
2.067,34.21201898
2.068,32.22091075
2.069,32.22979807
2.07,35.23868095
2.071,35.24755939
2.072,33.2564334
2.073,32.26530296
2.074,32.27416809
2.075,35.28302879
2.076,32.29188506
2.077,32.30073691
2.078,32.30958433
2.079,32.31842733
2.08,32.3272659
2.081,32.33610006
2.082,32.3449298
2.083,32.35375513
2.084,32.36257605
2.085,32.37139256
2.086,32.38020466
2.087,33.38901235
2.088,32.39781564
2.089,32.40661454
2.09,35.41540903
2.091,34.42419913
2.092,32.43298483
2.093,33.44176614
2.094,32.45054307
2.095,34.4593156
2.096,33.46808375
2.097,35.47684752
2.098,32.48560691
2.099,32.49436191
2.1,35.50311254
2.101,33.5118588
2.102,32.52060069
2.103,32.5293382
2.104,34.53807135
2.105,32.54680013
2.106,32.55552455
2.107,35.56424461
2.108,34.57296031
2.109,35.58167165
2.11,35.59037863
2.111,35.59908127
2.112,32.60777955
2.113,33.61647349
2.114,32.62516308
2.115,32.63384833
2.116,35.64252923
2.117,32.6512058
2.118,32.65987803
2.119,32.66854592
2.12,34.67720948
2.121,32.68586871
2.122,34.69452362
2.123,32.70317419
2.124,33.71182044
2.125,32.72046237
2.126,33.72909998
2.127,32.73773327
2.128,32.74636225
2.129,32.75498691
2.13,32.76360726
2.131,35.7722233
2.132,34.78083504
2.133,35.78944247
2.134,32.7980456
2.135,32.80664442
2.136,32.81523895
2.137,32.82382919
2.138,32.83241513
2.139,32.84099677
2.14,32.84957413
2.141,33.8581472
2.142,32.86671598
2.143,32.87528048
2.144,32.8838407
2.145,32.89239664
2.146,32.90094831
2.147,33.9094957
2.148,32.91803881
2.149,32.92657766
2.15,32.93511223
2.151,35.94364255
2.152,32.95216859
2.153,33.96069038
2.154,35.9692079
2.155,32.97772117
2.156,32.98623018
2.157,32.99473494
2.158,33.00323545
2.159,36.01173171
2.16,33.02022372
2.161,33.02871148
2.162,34.03719501
2.163,35.04567429
2.164,33.05414933
2.165,33.06262014
2.166,34.07108671
2.167,33.07954905
2.168,35.08800717
2.169,33.09646105
2.17,33.10491071
2.171,33.11335614
2.172,33.12179735
2.173,33.13023434
2.174,33.13866712
2.175,35.14709568
2.176,33.15552002
2.177,33.16394016
2.178,33.17235608
2.179,36.1807678
2.18,36.18917531
2.181,33.19757863
2.182,35.20597774
2.183,33.21437265
2.184,33.22276336
2.185,33.23114989
2.186,35.23953222
2.187,34.24791035
2.188,33.25628431
2.189,33.26465407
2.19,35.27301965
2.191,33.28138105
2.192,33.28973827
2.193,33.29809131
2.194,33.30644018
2.195,36.31478488
2.196,35.3231254
2.197,33.33146175
2.198,33.33979394
2.199,33.34812196
2.2,33.35644582
2.201,35.36476551
2.202,33.37308105
2.203,33.38139243
2.204,35.38969966
2.205,33.39800273
2.206,33.40630166
2.207,33.41459643
2.208,36.42288706
2.209,33.43117355
2.21,33.43945589
2.211,33.44773409
2.212,33.45600815
2.213,33.46427808
2.214,34.47254388
2.215,35.48080554
2.216,33.48906307
2.217,33.49731648
2.218,33.50556576
2.219,33.51381091
2.22,33.52205195
2.221,34.53028886
2.222,33.53852166
2.223,33.54675034
2.224,34.55497491
2.225,33.56319537
2.226,33.57141171
2.227,34.57962395
2.228,34.58783209
2.229,33.59603612
2.23,34.60423606
2.231,34.61243189
2.232,34.62062362
2.233,33.62881126
2.234,36.63699481
2.235,33.64517427
2.236,33.65334964
2.237,35.66152092
2.238,33.66968812
2.239,33.67785123
2.24,33.68601027
2.241,33.69416522
2.242,36.7023161
2.243,35.71046291
2.244,33.71860564
2.245,35.7267443
2.246,33.7348789
2.247,33.74300943
2.248,36.75113589
2.249,33.75925829
2.25,36.76737663
2.251,36.77549092
2.252,33.78360114
2.253,36.79170731
2.254,36.79980944
2.255,36.80790751
2.256,34.81600153
2.257,33.8240915
2.258,33.83217744
2.259,33.84025933
2.26,33.84833718
2.261,33.85641099
2.262,36.86448077
2.263,33.87254651
2.264,35.88060822
2.265,35.8886659
2.266,33.89671956
2.267,34.90476919
2.268,33.91281479
2.269,33.92085637
2.27,35.92889393
2.271,33.93692748
2.272,33.94495701
2.273,33.95298252
2.274,33.96100402
2.275,33.96902152
2.276,36.977035
2.277,33.98504448
2.278,33.99304996
2.279,35.00105143
2.28,34.00904891
2.281,37.01704239
2.282,36.02503187
2.283,34.03301735
2.284,34.04099885
2.285,34.04897636
2.286,34.05694988
2.287,35.06491941
2.288,37.07288496
2.289,34.08084652
2.29,36.08880411
2.291,36.09675772
2.292,34.10470735
2.293,35.11265301
2.294,34.1205947
2.295,36.12853242
2.296,35.13646617
2.297,37.14439595
2.298,34.15232177
2.299,34.16024363
2.3,36.16816153
2.301,34.17607547
2.302,36.18398546
2.303,35.19189149
2.304,34.19979357
2.305,36.20769169
2.306,34.21558587
2.307,35.22347611
2.308,37.2313624
2.309,34.23924475
2.31,34.24712315
2.311,37.25499762
2.312,34.26286816
2.313,34.27073476
2.314,34.27859742
2.315,36.28645616
2.316,36.29431097
2.317,34.30216185
2.318,36.31000881
2.319,34.31785184
2.32,34.32569096
2.321,37.33352615
2.322,34.34135743
2.323,37.34918479
2.324,36.35700825
2.325,34.36482779
2.326,35.37264342
2.327,35.38045514
2.328,34.38826296
2.329,34.39606688
2.33,36.4038669
2.331,34.41166302
2.332,35.41945524
2.333,34.42724356
2.334,36.43502799
2.335,34.44280853
2.336,35.45058519
2.337,34.45835795
2.338,34.46612683
2.339,36.47389182
2.34,34.48165294
2.341,34.48941017
2.342,34.49716353
2.343,36.50491301
2.344,35.51265861
2.345,34.52040035
2.346,34.52813822
2.347,35.53587221
2.348,35.54360234
2.349,34.55132861
2.35,34.55905102
2.351,35.56676956
2.352,37.57448425
2.353,36.58219508
2.354,34.58990205
2.355,34.59760518
2.356,35.60530445
2.357,36.61299987
2.358,34.62069145
2.359,34.62837918
2.36,34.63606307
2.361,36.64374312
2.362,34.65141933
2.363,34.6590917
2.364,35.66676024
2.365,36.67442494
2.366,35.68208581
2.367,34.68974285
2.368,34.69739607
2.369,36.70504546
2.37,34.71269103
2.371,34.72033277
2.372,34.72797069
2.373,37.7356048
2.374,34.74323509
2.375,34.75086156
2.376,34.75848423
2.377,37.76610308
2.378,34.77371813
2.379,34.78132936
2.38,34.7889368
2.381,36.79654043
2.382,34.80414026
2.383,34.81173629
2.384,37.81932852
2.385,34.82691696
2.386,34.8345016
2.387,37.84208246
2.388,34.84965952
2.389,34.8572328
2.39,34.86480229
2.391,34.872368
2.392,36.87992992
2.393,34.88748807
2.394,34.89504244
2.395,34.90259303
